Aguanueva,Concepcion,Grunidora,Loreto,Ojocaliente,Pinos,SanPedro,VillaDeCos,VillaGarcia,,Cluster I Semi-arid,,Excamé,Villita,Téul,Tlaltenango,,Cluster II Canyons,,,Bufa,Calera,Cazadero,Chalchihuites,Sauz,Fresnillo,Jerez,Jiménez,Chique,Santa Rosa,Trancoso,Villanueva,Zacatecas,,Cluster III Highlands,,,Florida,Monte Escobedo,Platanito,Juchipila,,Cluster IV Mountains
-0.444575457,1.010056827,0.341796069,-1.176384013,-0.339878635,-2.070926093,-0.882802397,-0.022407919,-1.213005842,,-0.5331,,-1.014896711,-0.185058274,-1.952182677,-1.377876154,,-1.1325,,,-0.343036183,0.003541698,-0.116536056,0.348856567,-1.422036825,-1.065116334,-0.124571764,-1.260744234,-1.404636058,-1.197086592,-0.085299639,-0.129877072,-0.202257377,,-0.5384,,,-0.68833531,0.510082111,-0.15212857,-0.15212857,,-0.1206
-0.798597841,0.617781997,-0.105321295,-2.594591182,-0.696070043,-1.974760526,-0.738507814,-0.66891529,-1.391946763,,-0.9279,,-0.888875619,-0.631954982,-1.967182778,-1.009539705,,-1.1244,,,-0.427641529,-1.397945773,-0.299901968,-0.614572804,-1.560379123,-1.258185387,-1.218380809,-1.138713994,-0.931724156,-1.548920771,-0.636188305,-0.888113294,-0.663179667,,-0.9680,,,-1.038928058,-0.002460868,-0.531226885,-0.531226885,,-0.5260
-0.511706485,0.324715642,-0.805575545,-4.39671255,-1.485185037,-2.228601227,-1.608314368,-1.059041696,-2.102418267,,-1.5414,,-1.423648471,-0.864769369,-2.579387149,-0.962473431,,-1.4576,,,-0.95634228,-1.839594504,-0.708044763,-0.96183267,-1.411364922,-1.33935256,-1.791242494,-0.862170492,-0.997598756,-1.838473173,-1.044482918,-1.440690428,-2.205544781,,-1.3382,,,-0.992652364,-0.465641557,-0.754049044,-0.754049044,,-0.7416
-0.740114906,0.379290893,-0.803659071,-4.639446267,-1.671719057,-2.167692735,-1.732095007,-0.973330273,-2.106053426,,-1.6061,,-1.346280043,-1.290386426,-2.404442752,-0.903234369,,-1.4861,,,-1.10527008,-1.926377812,-0.565008558,-0.865597876,-1.391029654,-1.337506437,-1.719075598,-0.486279499,-1.117292662,-1.803664571,-1.017100048,-1.509432195,-2.099919746,,-1.3034,,,-0.976590752,-0.608171784,-0.506198843,-0.506198843,,-0.6493
-0.530387697,0.388133417,-0.204440836,-4.515925573,-1.653660785,-2.13947831,-1.731426252,-0.709044281,-2.116336461,,-1.4681,,-1.57768975,-1.332798651,-2.34565476,-0.91446882,,-1.5427,,,-1.086145485,-1.715432485,-0.238547928,-0.832967936,-1.120161532,-0.968256893,-1.848714165,-0.323334551,-1.199334054,-1.40822661,-1.019924782,-1.645567137,-2.028611779,,-1.1873,,,-0.934215382,-0.8784527,-0.208307271,-0.208307271,,-0.5573
-0.752786069,0.357517586,-0.364567335,-5.017940353,-1.763263177,-2.394772298,-1.900036932,-0.710565569,-2.306249069,,-1.6503,,-1.7146455,-1.408057884,-2.57239939,-0.795176484,,-1.6226,,,-1.206737463,-2.046283779,-0.479929125,-0.862169361,-1.660058503,-1.005239426,-2.093308016,-0.347040285,-1.307200779,-1.703425925,-1.32066325,-1.872189191,-2.372838982,,-1.4059,,,-0.962735982,-1.069475534,-0.268443881,-0.268443881,,-0.6423
-0.761950698,0.401834775,-0.505096173,-5.682795398,-1.758449463,-2.634035249,-1.882870278,-0.724464115,-2.467303865,,-1.7795,,-1.835028748,-1.422636366,-2.626163933,-0.941547687,,-1.7063,,,-1.25845396,-2.239110947,-0.458708236,-0.768421889,-1.663342991,-1.012767323,-2.018375048,0.055237924,-1.400799074,-1.646072451,-1.390611676,-1.927602006,-2.416369231,,-1.3958,,,-0.86256196,-0.973738638,-0.249782062,-0.249782062,,-0.5840
-0.459212441,0.285093429,-0.005536258,-5.550456055,-1.758913592,-2.100017279,-1.326736273,-0.433729127,-2.139638088,,-1.4988,,-1.283268031,-0.952535777,-2.025211155,-0.447996798,,-1.1773,,,-1.183720126,-1.890588693,-0.202552728,-0.612893025,-1.488963962,-0.904084176,-2.16031537,0.0536635,-1.01198759,-1.478306176,-1.163030379,-1.601437444,-2.298519389,,-1.2264,,,-0.767439788,-0.67219544,0.095825696,0.095825696,,-0.3120
-0.4742671,0.278771543,-0.009263556,-5.368776982,-1.731153221,-2.057252603,-1.320701752,-0.436800418,-2.116571242,,-1.4707,,-1.304240878,-0.939511249,-1.994861882,-0.415834482,,-1.1636,,,-1.193154119,-1.914834713,-0.206786066,-0.612977255,-1.461567123,-0.924478716,-2.156566245,0.105145242,-0.993859662,-1.474654875,-1.192153946,-1.597195195,-2.376220348,,-1.2307,,,-0.753318408,-0.702560831,0.09588093,0.09588093,,-0.3160
-0.467120579,0.279678992,-0.010498156,-5.237059212,-1.740404387,-2.091384755,-1.324290401,-0.442569325,-2.095125346,,-1.4588,,-1.252692418,-0.948198526,-1.96010433,-0.416753793,,-1.1444,,,-1.203780143,-1.967907718,-0.207761318,-0.610874892,-1.457531583,-0.861759668,-2.174891133,0.104333481,-0.975119749,-1.472312341,-1.224190213,-1.60495832,-2.416056347,,-1.2364,,,-0.720146735,-0.701165357,0.095726409,0.095726409,,-0.3075
-0.462602173,0.316805445,-0.102491301,-5.366239499,-1.733342453,-2.166943095,-1.492848509,-0.579083721,-2.257101217,,-1.5382,,-1.127440556,-0.99816556,-1.947637737,-0.295085123,,-1.0921,,,-1.21626617,-2.041719545,-0.215797526,-0.551317825,-1.461758387,-0.903081225,-2.103217044,0.096159977,-0.997226265,-1.334120635,-1.353129824,-1.60483613,-2.625517772,,-1.2548,,,-0.668887013,-0.726940645,0.09831601,0.09831601,,-0.2998
-0.056711667,0.293535658,0.437905724,-1.683685025,-0.480615561,-1.554324158,-0.569336983,0.155339474,-0.786786222,,-0.4716,,-0.664754743,-0.579131009,-0.643228681,0.433682803,,-0.3634,,,-1.147663047,0.552678145,0.240170288,-0.53944607,-0.627680041,0.060268522,-0.39612197,-0.065940589,-0.041312333,-0.2805476,-0.373772623,-0.593097487,-1.765398263,,-0.3829,,,-0.177214608,0.281132212,0.502395905,0.502395905,,0.2772
-0.085855519,0.402888285,0.65789262,-2.099784157,-0.437595791,-1.493166038,-0.90692449,-0.393107473,-0.949323512,,-0.5894,,-1.099307054,-0.677485496,-0.066678418,-0.05067569,,-0.4735,,,-1.440715181,0.829719306,0.518224014,-0.784370057,-0.255234035,-0.155660756,-0.293067426,0.015854389,-0.171695032,-0.160588748,-0.260887352,-0.889626371,-1.447584888,,-0.3458,,,-0.101970431,0.31803706,0.06074682,0.06074682,,0.0844
-0.018288307,0.247975826,0.586631485,-0.187372419,-0.048769731,-1.092218645,-1.120091337,-0.576861953,-0.457973242,,-0.2963,,-0.812868252,-1.631947661,-0.093269988,-0.074957102,,-0.6533,,,-1.573014362,1.491632737,0.269512167,-0.087951522,-0.397514738,-0.112805095,0.584467261,-0.256649098,-0.1017164,0.287122187,0.535237159,-0.068147082,-1.1382504,,-0.0437,,,0.359257917,0.078170186,0.515021478,0.515021478,,0.3669
0.400922832,0.230900839,0.750940883,0.765833602,0.195234795,-0.771360334,-0.489583192,-0.243972921,-0.159407033,,0.0755,,0.327029983,-0.653919653,0.659981541,0.554857457,,0.2220,,,-0.599297385,2.11303753,0.580855083,-0.004067434,-0.090674016,-0.123347625,1.591545256,-0.31934857,0.970995932,1.103276095,1.105852537,0.248055413,0.246641432,,0.5249,,,0.424011036,0.087759035,1.281363656,1.281363656,,0.7686
0.331605313,0.177876345,0.660571544,0.751233557,0.229184148,-0.786625816,-0.372302887,-0.311686296,-0.228141796,,0.0502,,0.139651724,-0.016563814,0.546314783,0.503139293,,0.2931,,,-0.446586102,2.005428765,0.435191185,-0.121859176,0.014150243,0.147464765,1.646638852,-0.615717198,0.940757237,1.274899252,0.949345064,-0.050306611,0.322259994,,0.5001,,,0.45386004,-0.028707496,1.138511327,1.138511327,,0.6755
0.224463055,0.115649708,0.254242214,0.895934054,0.343149182,-0.703009648,-0.270167544,-0.440858939,-0.172348052,,0.0275,,0.247251371,0.098469339,0.691924133,0.618319859,,0.4140,,,-0.41099562,2.00752258,0.28907848,-0.149264998,-0.131089754,-0.116588643,1.738563409,-0.97591677,0.984256354,1.172936101,1.094180823,0.013819531,0.421483968,,0.4568,,,0.386628583,0.025983367,1.074159376,1.074159376,,0.6402
0.316299781,0.054472489,0.230745402,0.939167137,0.344939598,-0.529233283,-0.432841455,-0.39672128,-0.183426207,,0.0382,,0.130758743,-0.009829694,0.592753135,0.541684605,,0.3138,,,-0.389621542,1.984535617,0.238659068,-0.393635341,-0.173832788,-0.017949037,1.795258349,-0.909345713,0.916159122,1.094775269,1.113316284,0.008206611,0.638207166,,0.4542,,,0.3095703,-0.105967087,0.836900637,0.836900637,,0.4694
0.333090081,-0.008420076,0.204219499,1.035007776,0.376088975,-0.554797024,-0.568751752,-0.290192114,-0.089011234,,0.0486,,0.28954959,0.061908982,0.448888196,0.774651523,,0.3937,,,-0.310092118,1.916138726,0.32675899,-0.414348587,-0.109416455,-0.020919597,1.731636716,-1.307120358,0.963917141,1.162966646,1.105966444,0.139418466,0.617964242,,0.4464,,,0.243669823,-0.127467802,0.773340336,0.773340336,,0.4157
0.081754196,0.134298518,-0.258339746,1.012297142,0.357628024,-1.001249128,-1.103544597,-0.556168417,-0.376313823,,-0.1900,,-0.151963754,-0.380364658,0.062809163,0.288244592,,-0.0453,,,-0.369807902,1.763667043,0.063252508,-0.717044442,-0.354518632,-0.071528879,1.858751746,-1.289928948,0.628187352,1.010623586,0.906174554,-0.164250829,0.444895722,,0.2853,,,0.16134873,-0.603793628,0.42614443,0.42614443,,0.1025
0.103503274,0.255230616,-0.262322129,0.984909599,0.355043214,-0.807842551,-1.09834898,-0.559694134,-0.363462044,,-0.1548,,-0.156078108,-0.374209795,0.063151276,0.341399071,,-0.0314,,,-0.374070583,1.781077918,0.06132111,-0.717089126,-0.34606474,-0.076760301,1.855227091,-1.339654486,0.634172495,1.007939526,0.920291316,-0.165470451,0.452064837,,0.2841,,,0.161450523,-0.621112602,0.42583889,0.42583889,,0.0980
0.10513972,0.338037438,-0.264215163,0.963597918,0.410966818,-0.596665716,-1.082429715,-0.566406832,-0.361585352,,-0.1171,,-0.179346987,-0.378316177,0.064469166,0.341540121,,-0.0379,,,-0.379039617,1.829646386,0.060984121,-0.714665315,-0.315629744,-0.133357853,1.86972894,-1.319515552,0.639899173,1.0216524,0.939050715,-0.167545789,0.456388512,,0.2914,,,0.143644446,-0.597343609,0.432732078,0.432732078,,0.1029
0.245336296,0.229959809,0.018298503,1.326193898,0.696677072,0.05907292,-0.918383274,-0.141122704,0.156070553,,0.1858,,0.048866615,-0.016741681,0.368703628,0.536147645,,0.2342,,,-0.260831518,1.99514943,0.416261772,-0.670995683,0.025325601,0.237518117,2.097166625,-1.391739665,1.131091386,1.224885866,1.362426184,0.216212562,0.660666134,,0.5418,,,0.423231262,-0.411823725,0.715736451,0.715736451,,0.3607
0.565410763,-0.471675249,0.152291406,0.954748742,0.90561547,0.033274991,-0.046962553,0.286845159,-0.073712672,,0.2562,,0.267939485,-0.14043293,0.20960099,-0.400017325,,-0.0157,,,0.213919578,1.244662243,0.838872849,0.025657234,0.121636253,-0.221159501,1.757951665,-0.944785935,1.288893764,1.184017602,2.116395139,-0.041192398,1.138728869,,0.6710,,,0.394643074,-0.719357756,0.637264702,0.637264702,,0.2375
0.394465827,-0.313645203,-0.261969444,0.921603406,1.146156533,-0.37366434,-0.289784822,0.159699933,-0.191796884,,0.1323,,0.330390828,-0.100300984,-0.113523414,-0.994674282,,-0.2195,,,0.092770729,1.077184655,0.043908077,0.025528284,0.02924155,-0.738211458,1.945476398,-0.850455484,1.324994227,0.976564232,1.763899567,0.34810053,0.851960773,,0.5301,,,-0.092858849,-1.313844507,0.760902408,0.760902408,,0.0288
0.887179127,-0.543483746,0.913882913,0.594541367,1.571959189,0.348519367,0.804372646,0.587539493,-0.118251107,,0.5607,,0.066362564,0.883251178,-0.278348665,-0.510512279,,0.0402,,,0.45128409,1.104880749,0.912386198,0.155957832,0.451024129,-0.245258213,2.681748512,0.131734143,1.631573727,1.211040702,1.739510795,0.520282906,1.614747454,,0.9508,,,-0.315097901,-0.519338656,0.672874826,0.672874826,,0.1278
0.325020389,-1.221867183,0.742508548,0.442300469,1.793026915,0.338215386,1.298209448,0.626581716,0.42367472,,0.5297,,-0.123663527,0.737247067,-0.014989503,-0.257844676,,0.0852,,,0.71530935,0.739832628,0.716217265,0.625327184,0.578221405,0.602437358,2.444038097,0.122788488,0.766952485,0.992798232,1.281823324,0.77612641,1.720851403,,0.9294,,,-0.755957697,-0.271593061,-0.214526814,-0.214526814,,-0.3642
0.56993034,-0.776438548,0.996861546,0.619199865,1.686102576,0.505747789,1.262594876,0.693478658,0.463824128,,0.6690,,0.667764434,0.633298546,0.476063105,0.19029065,,0.4919,,,0.829825793,0.873836418,1.056116523,1.054017322,0.838880828,0.542635452,2.348743434,0.822233705,0.791701913,0.965869725,1.550714716,0.903034535,1.862316426,,1.1108,,,-0.606623542,0.500102615,0.695836502,0.695836502,,0.3213
0.48625685,-0.904529807,0.958606277,0.437311039,1.617078145,0.458693925,1.190173527,0.618840582,0.382524777,,0.5828,,0.537760848,0.528581972,0.260383575,0.053866408,,0.3451,,,0.788096777,0.817010335,0.947216894,1.105627647,0.71979477,0.403292189,2.214386419,0.831195457,0.757169872,0.823376121,1.435905003,0.857354284,1.759175507,,1.0354,,,-0.825522185,0.455065111,0.557447685,0.557447685,,0.1861
0.466640613,-1.04874148,0.999739308,0.46498573,1.640290382,0.314612571,1.216628602,0.522594756,0.340711184,,0.5464,,0.564623579,0.545257042,0.278750147,0.070908651,,0.3649,,,0.806242032,0.843515055,0.957053807,1.096142711,0.715911521,0.317954485,2.10935735,0.74580298,0.806069587,0.85467556,1.487397501,0.734949793,1.679816454,,1.0119,,,-0.853790471,0.463400365,0.551159036,0.551159036,,0.1780
0.528506055,-1.03029141,1.110422037,0.463762562,1.671776823,0.366409985,1.24729048,0.47736488,0.32899729,,0.5738,,0.454525979,0.457981236,0.281007336,-0.140119874,,0.2633,,,0.770448132,0.863073113,0.86350219,1.080024,0.651323723,0.505693049,2.244927685,0.722669634,0.785349149,0.815368452,1.493813375,0.700297319,1.748605621,,1.0189,,,-0.95662608,0.459686697,0.638140151,0.638140151,,0.1948
0.532631062,-1.046163381,1.103351213,0.454262854,1.663246717,0.369742367,1.264385581,0.471898652,0.331372744,,0.5716,,0.434798041,0.449311463,0.275583687,-0.146350654,,0.2533,,,0.771514208,0.930400071,0.953385333,1.093578076,0.661178092,0.437113448,2.148307749,0.711893138,0.796251152,0.832951428,1.485958689,0.69800007,1.725868549,,1.0190,,,-0.952788356,0.461371168,0.627914123,0.627914123,,0.1911
0.60605208,-1.045049962,1.135207033,0.458670217,1.768633849,0.23331872,1.272122394,0.51714605,0.399805345,,0.5940,,0.460130059,0.468535165,0.371222788,-0.197432738,,0.2756,,,0.774508785,0.968448701,1.011503489,1.092842881,0.746853483,0.534786013,2.165951314,0.706196897,0.777668963,0.848760944,1.598189925,0.693488175,1.786391293,,1.0543,,,-0.935869367,0.469492634,0.627388209,0.627388209,,0.1971
0.625404679,-1.072762432,1.236525937,0.49234031,1.786521934,0.048959223,1.282235489,0.518702051,0.483274693,,0.6001,,0.466105192,0.499455799,0.367535065,-0.198046202,,0.2838,,,0.777474044,1.065887794,1.013428538,1.097767473,0.720778569,0.533200093,2.190091366,0.727470864,0.753790172,0.836996497,1.640000334,0.694822552,1.811554533,,1.0664,,,-0.921104241,0.44943264,0.622992412,0.622992412,,0.1936
0.615268174,-0.995640367,1.408199795,0.671301075,1.73040527,-0.121523937,1.279460085,0.437630088,0.412321951,,0.6042,,0.46531187,0.480975221,0.310444138,-0.278850303,,0.2445,,,0.760794951,1.039373741,0.847415597,1.115682442,0.550301227,0.364988422,2.207463741,1.01566972,0.356499124,0.595535333,1.619865416,0.804279864,1.678407071,,0.9966,,,-1.323888225,0.467667963,0.415891641,0.415891641,,-0.0061
0.203745669,-0.523308406,1.138503595,-0.118121875,1.141310058,-0.516748306,0.512119402,0.039823154,-0.021463761,,0.2062,,0.692262448,0.684698447,0.18362038,0.499154318,,0.5149,,,0.449840857,0.466441089,0.633546054,0.67983552,0.365054582,0.350091747,2.086342692,0.676749231,-0.233943743,0.258090941,0.764918202,1.234590163,0.923555079,,0.6658,,,-1.721405863,-0.096834083,0.27153156,0.27153156,,-0.3188
0.542928034,-0.772926502,1.373659957,0.323700931,0.957422836,0.2156153,0.835738712,0.22777661,0.716741842,,0.4912,,0.552297957,0.634879483,0.26380359,0.277425698,,0.4321,,,0.510464891,0.60003298,0.823172486,0.540858348,0.606532782,0.751328275,1.579339574,1.280196494,-0.014298654,0.510102405,0.931374019,1.440448128,1.104169224,,0.8203,,,-2.504736235,0.078081718,-0.586097409,-0.586097409,,-0.8997
-0.300595673,-0.591433498,0.334842726,-0.278948206,0.279102593,-0.69939634,0.209063194,0.358932239,0.355418207,,-0.0370,,0.730239175,0.446656385,0.404688406,0.381461412,,0.4908,,,0.360629681,0.135536114,0.391329111,-0.142744254,0.149863452,-0.09996186,0.438399371,0.905234594,-0.865944428,-0.294971593,0.454467542,1.061501089,0.694631413,,0.2452,,,-2.84758102,-0.460738079,-0.584402951,-0.584402951,,-1.1193
0.048318071,-0.778997769,0.330495612,-0.742793501,-0.319616347,-1.022331451,-0.331841469,0.422026501,-0.243244313,,-0.2931,,0.205074031,0.062383348,-0.134741558,-0.365579094,,-0.0582,,,-0.329387588,-0.475995282,0.146306076,-0.384774071,-0.285682942,-1.428402861,-0.789772728,1.228096852,-1.181375399,-0.893728045,0.474326305,0.889012825,-0.254665458,,-0.2528,,,-2.530890424,-0.110394241,-0.342764565,-0.342764565,,-0.8317
-0.044096931,-1.138704995,-0.006757262,-0.863667665,-0.25000803,-1.164087537,-0.319093607,0.372070741,-0.133716743,,-0.3942,,-0.632061673,-0.145440056,-0.646677124,-1.15036083,,-0.6436,,,-0.412928009,-0.656320334,-0.140117667,-0.831836905,-0.719061516,-1.416607434,-1.15725801,0.855565604,-1.021890324,-1.339378627,0.063423068,0.866261065,-0.492289264,,-0.4925,,,-3.07505138,-0.878971679,-1.52043927,-1.52043927,,-1.7487
0.094333586,-1.172625952,0.237808544,-0.804842898,-0.21082289,-0.993554691,-0.279507691,0.485702231,-0.048643475,,-0.2991,,-0.557513612,0.118590309,-0.394005549,-0.90365978,,-0.4341,,,-0.356428689,-0.641388464,-0.023311268,-0.644754938,-0.723693967,-1.392056827,-1.003858348,1.013356191,-0.81390194,-1.222649803,0.109641632,0.931590841,-0.446274915,,-0.4011,,,-2.649443879,-0.60491406,-0.840042531,-0.840042531,,-1.2336
0.1356884,-1.115415083,0.36673065,-0.819222944,-0.218346067,-0.927599669,-0.272033188,0.496213313,0.026629802,,-0.2586,,-0.526869604,0.227913769,-0.456238044,-0.792657562,,-0.3870,,,-0.335208666,-0.639847669,-0.031159329,-0.632524413,-0.674579475,-1.320207253,-1.114923129,1.001839714,-0.844049522,-1.227134316,0.116843709,1.049289552,-0.601649395,,-0.4041,,,-2.634394839,-0.540970186,-0.722273456,-0.722273456,,-1.1550
0.327924029,-1.223327344,0.587083372,-0.770601092,-0.089221366,-1.037145846,-0.044981054,0.693680824,0.217136786,,-0.1488,,-0.36181098,0.3738655,-0.349913891,-0.7309405,,-0.2672,,,-0.319289004,-0.336429073,0.200405753,-0.4362327,-0.28361989,-1.131619355,-1.038200788,1.112137731,-0.846964661,-0.743503201,0.347490536,1.086719305,-0.680588689,,-0.2361,,,-2.176078785,-0.499363548,-0.506957344,-0.506957344,,-0.9223
0.393484508,-1.188661255,0.616183715,-0.594411282,-0.052351378,-0.933919965,-0.020211329,0.704950149,0.303441792,,-0.0857,,-0.253859192,0.415202948,-0.22983187,-0.681213922,,-0.1874,,,-0.316786906,-0.402978461,0.180494607,-0.394292776,-0.116399458,-1.116625203,-1.132499889,1.095989253,-0.781445487,-0.723566663,0.368618633,1.117124544,-0.669526743,,-0.2225,,,-1.972335963,-0.384878551,-0.336384946,-0.336384946,,-0.7575
0.297581174,-1.236031598,0.597947018,-0.587463112,-0.243042361,-0.913520174,-0.033918317,0.663035888,0.221185768,,-0.1371,,-0.281358139,0.424867149,-0.312103711,-0.612574156,,-0.1953,,,-0.320712554,-0.449310449,0.118734543,-0.394460082,-0.221396361,-1.202732169,-1.168449138,1.086237175,-0.779303189,-0.741362693,0.263221961,1.114586972,-0.718220618,,-0.2626,,,-1.94002938,-0.396969082,-0.335857659,-0.335857659,,-0.7522
0.272796255,-1.266992603,0.535939864,-0.622442904,-0.341623223,-0.929245463,-0.061341099,0.665711885,0.121707126,,-0.1806,,-0.282047875,0.398776198,-0.304688548,-0.61376899,,-0.2004,,,-0.30424428,-0.583096026,0.118534235,-0.40379395,-0.200254938,-1.211204251,-1.191156264,1.04685107,-0.765367962,-0.74590468,0.325059347,1.117592181,-0.732172557,,-0.2715,,,-1.91175929,-0.396084135,-0.337336569,-0.337336569,,-0.7456
0.204197501,-1.386083811,0.334882251,-0.952211252,-0.447102449,-1.497587094,-0.002581879,0.581877364,0.873295044,,-0.2546,,-0.56997026,0.135335528,-0.565127872,-0.885942668,,-0.4714,,,-0.402698848,-0.412888232,0.10871016,-0.438419606,-0.165329251,-1.194306661,-1.812767141,1.240807231,-0.808362273,-0.702583011,0.228884821,0.705148485,-0.74393125,,-0.3383,,,-1.828471902,-0.56100281,-0.370012959,-0.370012959,,-0.7824
0.057703479,-1.237944833,0.231809279,-0.427167979,-0.54579803,0.38105618,0.306129704,0.050869981,1.051145765,,-0.0147,,-0.97656948,-0.319614234,-0.859150989,-1.800288996,,-0.9889,,,-0.148273807,-0.398512076,-0.379702175,-0.328553811,0.096310733,-0.265830305,-1.800570492,1.326787543,-1.010758861,-0.655030934,0.246951704,0.162975828,-0.266685016,,-0.2631,,,-2.047069015,-0.382540634,-0.150897536,-0.150897536,,-0.6829
-0.343119289,-1.383226011,0.039006168,0.876606428,0.055661875,0.137706695,0.478958908,0.230427735,1.207135227,,0.1444,,-0.786431586,-0.127782776,-0.765199219,-0.502235909,,-0.5454,,,0.372502976,-0.43882549,-0.024256617,0.116488388,0.087676775,0.059889417,-1.984501112,1.220234334,-0.900903619,-0.478266011,0.7520263,-0.134267186,-0.629240196,,-0.1524,,,-0.843439472,-0.081705546,0.832221788,0.832221788,,0.1848
-0.055513186,-1.195927332,0.40761248,1.185024433,0.704049777,0.497502607,0.60330094,0.563310571,1.455656424,,0.4628,,-0.712817795,1.113330368,0.566545008,-0.208052477,,0.1898,,,0.232029892,0.062189629,1.253567044,0.738916815,1.382671739,0.904843907,-1.463841505,2.036338559,-0.368196828,0.629849173,1.24168685,0.324564701,-0.622035578,,0.4887,,,0.174665725,0.440026733,1.106234101,1.106234101,,0.7068
-0.097481532,-0.84636464,0.967577086,1.280212883,0.796155894,0.695902787,0.480444519,0.417055669,1.397663375,,0.5657,,-0.125602286,1.756290866,0.714563005,-0.018630987,,0.5817,,,0.321195971,0.217148963,1.52697981,0.611189063,1.959657704,1.539342309,-0.028734775,2.391568537,-0.217294881,1.088851059,1.075025667,0.375057169,-0.113996979,,0.8266,,,0.389224461,-0.050071166,0.919255398,0.919255398,,0.5444
0.140381708,-0.513370745,1.072299852,1.297011898,1.148950385,0.834351277,0.678527693,0.370012267,1.340283818,,0.7076,,0.11935304,1.677203541,0.827750225,0.196238013,,0.7051,,,0.408278987,0.347697797,1.533013312,0.780808445,2.034074781,1.50000286,0.552033033,2.338618296,-0.096245926,1.117583637,1.32985268,0.37841444,0.111590766,,0.9489,,,0.473037237,0.120853884,0.996632681,0.996632681,,0.6468
0.10754633,-0.532453482,0.894323561,1.243903914,1.139789392,0.733870043,0.647935691,0.261529281,1.300828933,,0.6441,,0.065352735,1.4808059,0.614803017,-0.056366595,,0.5261,,,0.35960142,0.308212391,1.466670391,0.531364373,2.072009964,1.49392967,0.67550511,2.441099286,-0.310084255,1.040992455,1.318108464,0.318009229,0.056468623,,0.9055,,,0.156501178,-0.078873424,0.459241072,0.459241072,,0.2490
0.05849593,-0.455980062,0.811677414,1.360860726,1.154975437,0.687508797,0.667368132,0.23995205,1.275330043,,0.6445,,0.013596533,1.472802368,0.622654669,-0.159625202,,0.4874,,,0.378864326,0.303946435,1.465404531,0.496284373,2.035870922,1.489163055,0.655718165,2.442486624,-0.343834066,1.049935475,1.36180241,0.167106268,0.069529152,,0.8902,,,0.100201353,-0.135559165,0.363197163,0.363197163,,0.1728
-0.193717077,-0.491704898,0.548602379,1.310207318,1.021597266,0.695989446,0.473133535,0.020745879,1.09610044,,0.4979,,-0.273251455,1.295925675,0.434525251,-0.316126712,,0.2853,,,0.296149269,-0.002099792,1.31266498,0.314263316,1.839240362,1.219579363,0.370738104,2.25345994,-0.3478201,0.661462621,1.130099018,0.142604692,-0.012665923,,0.7060,,,-0.195721678,-0.305388413,-0.038906621,-0.038906621,,-0.1447
